Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP3820,HR,58,417022,13,45.2,54,No
EMP3821,HR,60,1470247,4,40.7,100,No
EMP3822,Marketing,51,1185208,3,33.8,66,No
EMP3823,Finance,22,1793226,19,31.2,83,No
EMP3824,Marketing,24,553639,2,57.5,65,No
EMP3825,IT,57,487186,2,59.8,75,No
EMP3826,Sales,60,1245182,6,48.6,56,No
EMP3827,Marketing,37,985717,18,39.5,63,No
EMP3828,HR,35,654944,13,51.6,58,No
EMP3829,Marketing,55,841972,13,37.1,65,No
EMP3830,IT,53,1395587,17,35.5,69,No
EMP3831,Marketing,44,1002855,8,42.2,43,No
EMP3832,HR,27,1298492,19,41.4,55,No
EMP3833,Marketing,23,1497522,2,32.6,75,No
EMP3834,Marketing,50,1406186,5,44.6,45,No
EMP3835,HR,57,796895,2,50.9,66,No
EMP3836,Finance,35,861737,6,35.7,65,No
EMP3837,IT,45,1201575,8,44.1,84,No
EMP3838,Operations,50,1659287,18,34.9,63,No
EMP3839,Sales,41,323904,4,55.4,65,No
EMP3840,IT,40,562443,14,34.2,93,Yes
EMP3841,HR,32,305974,15,41.1,75,No
EMP3842,Sales,48,1350251,19,35.2,64,No
EMP3843,Operations,45,276742,17,44.4,78,No
EMP3844,Operations,55,1503358,16,57.1,66,No
EMP3845,Sales,57,720919,18,52.4,49,No
EMP3846,HR,52,1506208,8,34.2,85,Yes
EMP3847,HR,22,620549,17,49.4,84,No
EMP3848,Operations,41,767559,10,39.7,69,No
EMP3849,Finance,53,286906,18,54.3,95,Yes
EMP3850,Marketing,36,400002,5,58.9,81,No
EMP3851,Operations,55,632540,2,38.1,95,No
EMP3852,Sales,36,1422304,11,41.8,97,Yes
EMP3853,Operations,40,1284668,7,57.5,87,No
EMP3854,Finance,57,305575,3,30.8,59,No
EMP3855,Finance,52,829130,5,32.6,80,No
EMP3856,HR,51,1153116,3,59.7,60,No
EMP3857,Marketing,50,994601,14,35.4,73,No
EMP3858,Marketing,53,1428715,9,59.2,64,No
EMP3859,IT,30,535914,17,36.3,51,No
EMP3860,Marketing,57,999468,16,34.6,93,Yes
EMP3861,Operations,29,1156534,15,40.3,49,No
EMP3862,Finance,31,1592646,5,55.5,63,No
EMP3863,IT,44,967726,13,33.5,59,No
EMP3864,Marketing,40,1129451,20,47.0,59,No
EMP3865,Finance,26,1701229,15,57.7,78,No
EMP3866,Finance,35,759907,14,48.8,37,No
EMP3867,Sales,27,739556,1,39.5,66,No
EMP3868,HR,27,596268,9,39.7,83,No
EMP3869,HR,45,887209,18,51.6,69,No
EMP3870,Marketing,49,350243,10,43.1,60,No
EMP3871,Sales,31,797119,12,38.9,100,Yes
EMP3872,Sales,34,393790,18,37.5,61,No
EMP3873,Marketing,42,354407,0,39.8,62,No
EMP3874,Marketing,35,1645393,3,36.3,64,No
EMP3875,Sales,40,780534,3,53.5,87,No
EMP3876,Marketing,42,1027277,11,41.7,83,No
EMP3877,HR,60,1200187,17,35.2,74,No
EMP3878,Finance,44,524693,17,49.8,73,No
EMP3879,IT,56,705741,15,51.8,68,No
EMP3880,Finance,29,254955,5,37.9,54,No
EMP3881,Marketing,26,1096712,15,56.2,75,No
EMP3882,HR,24,1268866,1,48.9,57,No
EMP3883,Finance,56,1007911,3,40.2,98,No
EMP3884,Operations,41,668558,18,54.7,65,No
EMP3885,Sales,25,741412,7,45.5,76,No
EMP3886,Finance,33,1683451,10,35.5,73,No
EMP3887,HR,25,1083377,20,36.7,61,No
EMP3888,IT,59,1739867,18,52.7,72,No
EMP3889,HR,37,281098,6,53.1,62,No
EMP3890,HR,54,1500858,12,50.9,76,No
EMP3891,Finance,30,1058658,1,32.1,66,No
EMP3892,IT,34,313480,12,53.1,72,No
EMP3893,Finance,25,672448,16,36.7,65,No
EMP3894,Operations,59,396922,19,43.3,78,No
EMP3895,IT,55,1744062,13,37.7,70,No
EMP3896,Finance,24,530067,8,43.4,94,Yes
EMP3897,Operations,44,1730580,0,58.4,85,No
EMP3898,Operations,26,471156,14,36.9,52,No
EMP3899,Marketing,50,1411036,17,46.2,76,No
EMP3900,HR,59,1515024,14,42.7,93,Yes
EMP3901,HR,28,1024689,16,45.2,59,No
EMP3902,Operations,38,470230,18,44.6,65,No
EMP3903,IT,39,275126,10,45.5,72,No
EMP3904,Marketing,29,1495104,12,40.3,51,No
EMP3905,Finance,57,1384504,7,58.6,60,No
EMP3906,Finance,43,1175094,9,30.2,72,No
EMP3907,Finance,52,790245,2,48.8,100,No
EMP3908,Sales,54,966295,18,31.6,79,No
EMP3909,Marketing,22,1124610,9,52.7,87,Yes
EMP3910,Finance,23,595810,16,56.5,64,No
EMP3911,Operations,42,1270348,0,33.3,45,No
EMP3912,Sales,42,1356061,15,58.3,55,No
EMP3913,HR,44,794281,17,55.7,70,No
EMP3914,Marketing,33,775628,1,48.2,69,No
EMP3915,IT,57,322463,14,32.7,60,No
EMP3916,Marketing,33,1547133,16,41.6,60,No
EMP3917,Operations,48,858501,17,56.5,61,No
EMP3918,Finance,39,280500,2,48.2,64,No
EMP3919,Finance,36,776152,17,47.0,100,Yes
EMP3920,Marketing,25,1353811,13,54.9,92,Yes
EMP3921,Sales,47,1710546,15,45.3,55,No
EMP3922,Finance,32,301253,6,35.0,90,No
EMP3923,Sales,51,1553500,17,45.6,67,No
EMP3924,Marketing,53,359763,2,52.3,71,No
EMP3925,HR,47,890638,12,31.3,57,No
EMP3926,Marketing,44,673667,15,53.4,51,No
EMP3927,Operations,24,534319,18,38.7,63,No
EMP3928,Operations,56,1279290,1,56.5,58,No
EMP3929,Sales,52,555915,4,30.8,63,No
EMP3930,Marketing,52,876148,14,33.2,86,Yes
EMP3931,Marketing,27,1475297,1,53.5,60,No
EMP3932,Marketing,54,1530878,12,39.7,63,No
EMP3933,Operations,47,278342,4,47.7,70,No
EMP3934,Finance,21,793157,10,37.9,63,No
EMP3935,Operations,39,593417,17,56.8,73,No
EMP3936,Marketing,34,1309192,17,54.8,75,No
EMP3937,Operations,40,672777,16,59.5,64,No
EMP3938,Marketing,47,1331016,5,45.7,49,No
EMP3939,Sales,32,1653371,9,44.3,74,No
EMP3940,IT,50,1174297,20,44.9,47,No
EMP3941,HR,43,405579,0,41.1,53,No
EMP3942,HR,47,803572,11,33.0,59,No
EMP3943,Marketing,26,471894,17,52.2,74,No
EMP3944,Operations,35,527616,18,56.1,71,No
EMP3945,Finance,39,1063383,18,33.8,64,No
EMP3946,Sales,54,1171934,20,33.1,79,No
EMP3947,HR,57,1051997,0,38.7,77,No
EMP3948,Sales,31,1696533,12,51.6,65,No
EMP3949,Sales,50,1492688,9,55.3,82,No
EMP3950,Marketing,25,981132,5,45.6,84,No
EMP3951,Finance,57,993191,10,47.2,99,Yes
EMP3952,HR,27,331673,8,37.1,68,No
EMP3953,Operations,38,1472836,19,41.5,87,Yes
EMP3954,Finance,30,787951,3,34.0,78,No
EMP3955,Sales,47,1565759,9,51.2,66,No
EMP3956,Operations,29,1084618,14,54.1,67,No
EMP3957,IT,40,1025421,10,42.0,65,No
EMP3958,Operations,36,518759,2,54.0,78,No
EMP3959,Operations,29,1393988,3,36.8,52,No
EMP3960,Finance,25,1660594,1,32.3,51,No
EMP3961,Operations,42,1665379,16,44.1,66,No
EMP3962,HR,45,1630878,13,33.8,87,Yes
EMP3963,HR,51,1792769,11,39.5,75,No
EMP3964,HR,36,1068378,9,52.0,75,No
EMP3965,Operations,55,1637648,2,59.0,68,No
EMP3966,Sales,57,1532919,19,32.4,76,No
EMP3967,IT,38,1316265,13,39.5,100,Yes
EMP3968,Sales,39,706986,13,58.0,53,No
EMP3969,IT,21,596045,15,30.9,73,No
EMP3970,Sales,21,1547826,20,55.3,82,No
EMP3971,Sales,35,847141,15,47.7,76,No
EMP3972,Sales,34,1339477,18,47.8,68,No
EMP3973,Operations,53,867967,19,51.8,58,No
EMP3974,Sales,54,1521825,20,31.5,78,No
EMP3975,Operations,43,1758114,10,31.0,83,No
EMP3976,Sales,52,1774846,8,40.6,74,No
EMP3977,HR,27,1681543,3,55.6,83,No
EMP3978,IT,54,293207,2,55.3,97,No
EMP3979,Finance,52,1126379,6,35.1,50,No
EMP3980,Sales,35,286356,18,45.1,87,Yes
EMP3981,IT,35,1504275,8,31.7,72,No
EMP3982,Marketing,39,1248598,4,43.9,68,No
EMP3983,HR,31,1636716,5,33.8,67,No
EMP3984,Sales,60,428445,3,42.3,71,No
EMP3985,HR,52,255601,6,41.3,89,No
EMP3986,Sales,42,566170,1,55.7,54,No
EMP3987,IT,31,805630,4,49.7,70,No
EMP3988,HR,37,1301238,18,33.4,64,No
EMP3989,Operations,23,1609082,7,55.3,66,No
EMP3990,Finance,51,1234527,19,50.3,58,No
EMP3991,Operations,34,1755270,0,42.7,77,No
EMP3992,Sales,26,696081,4,36.0,96,No
EMP3993,Sales,41,1478208,0,51.9,74,No
EMP3994,IT,41,531117,13,55.5,56,No
EMP3995,HR,37,1148515,12,42.0,85,Yes
EMP3996,Operations,25,454641,4,53.7,48,No
EMP3997,HR,41,1656343,3,50.1,82,No
EMP3998,Sales,36,388180,7,43.3,75,No
EMP3999,Marketing,58,1483274,12,49.8,68,No
EMP4000,Finance,33,1662045,1,31.7,78,No
